RGB,5,16,4,1,32,16,TRUE,TRUE,TRUE,1,80,3072,48,3200
RGB,5,16,4,2,16,32,FALSE,TRUE,TRUE,1,80,0,96,176
RGB,5,16,4,ALL,16,32,FALSE,TRUE,TRUE,1,240,0,96,336
RGB,5,16,4,ALL,32,32,TRUE,TRUE,TRUE,1,240,3072,96,3408
RGB,9,8,2,1,16,32,TRUE,TRUE,TRUE,0.9975,576,768,96,1440
RGB,9,8,2,2,16,16,FALSE,TRUE,TRUE,0.9975,576,0,48,624
RGB,9,8,2,2,32,32,TRUE,FALSE,TRUE,0.9975,576,3072,0,3648
RGB,9,8,2,ALL,32,16,FALSE,TRUE,TRUE,0.9975,1728,0,48,1776
RGB,9,8,3,0,32,32,FALSE,TRUE,TRUE,0.9975,576,0,96,672
RGB,9,8,3,2,16,32,TRUE,TRUE,TRUE,0.9975,576,768,96,1440
RGB,9,8,3,2,16,32,FALSE,TRUE,TRUE,0.9975,576,0,96,672
RGB,9,8,4,1,32,32,TRUE,TRUE,TRUE,0.9975,576,3072,96,3744
RGB,9,16,2,0,16,16,FALSE,TRUE,TRUE,0.9975,144,0,48,192
RGB,9,16,2,0,32,16,FALSE,TRUE,TRUE,0.9975,144,0,48,192
